id;title;path
DD494F90;IG：钟面角;"/浙教新版/七年级上/第6章 图形的初步知识/6.5 角与角的度量/IG：钟面角"
DD845378;"3.6 同底数幂的除法";"/浙教新版/七年级下/第3章 整式的乘除/3.6 同底数幂的除法"
DD86BF97;"6.3-2 等可能事件的概率(2)";"/北师大版/七年级下/第6章 概率初步/6.3 等可能事件的概率/6.3-2 等可能事件的概率(2)"
DD9E3458;"第8章 统计和概率的简单应用";"/苏科新版/九年级下/第8章 统计和概率的简单应用"
DDE9A8D5;L4：平面镶嵌（密铺）;"/浙教新版/八年级下/第4章 平行四边形/4.1 多边形/L4：平面镶嵌（密铺）"
DDF03952;"18.2 正比例函数";"/沪教版/八年级上/第十八章 正比例和反比例函数/第1节 正比例函数/18.2 正比例函数"
DDF83679;"第7章 平行线的证明";"/北师大版/八年级上/第7章 平行线的证明"
DE258DD9;"2.2-2 圆的对称性";"/苏科新版/九年级上/第2章 对称图形——圆/2.2 圆的对称性/2.2-2 圆的对称性"
DE29C87C;"23.1-2 平移变换(2)";"/北京课改新版/九年级下/第23章 图形的变换/23.1 平移变换/23.1-2 平移变换(2)"
DE44887C;"1.2 二次函数的图象";"/浙教新版/九年级上/第1章 二次函数/1.2 二次函数的图象"
DEF44B29;"16.3 二次根式的加减";"/人教新版/八年级下/第16章 二次根式/16.3 二次根式的加减"
DF093769;G1：反比例函数的定义;"/浙教新版/八年级下/第6章 反比例函数/6.1 反比例函数/G1：反比例函数的定义"
DF175B75;"28.2.1 解直角三角形";"/人教新版/九年级下/第28章 锐角三角函数/28.2 解直角三角形及其应用/28.2.1 解直角三角形"
DF3420B5;"13.3-2 求简单随机事件发生的可能性的大小(2)";"/北京课改新版/八年级上/第13章 事件与可能性/13.3 求简单随机事件发生的可能性的大小/13.3-2 求简单随机事件发生的可能性的大小(2)"
DF3A463F;"1.4-1 有理数的加法(2)";"/北京课改新版/七年级上/第1章 有理数/1.4 有理数的加法/1.4-1 有理数的加法(2)"
DF421953;"11.1.2 三角形的高、中线与角平分线";"/人教新版/八年级上/第11章 三角形/11.1 与三角形有关的线段/11.1.2 三角形的高、中线与角平分线"
